,Name,N,Model Index,Log Nu,Tau,Lambda,MSE,NRMSE
958,Hard Bimodal,250,2,0.5,5,0.0,0.00041988055454567075,0.7212496703624799
959,Hard Bimodal,250,2,0.5,10,0.0,0.15440233051776886,13.553339945623758
960,Soft Trimodal,250,3,-2.0,1,0.05,3.0305944420661035e-08,0.06247257211980413
961,Soft Trimodal,250,3,-2.0,2,0.05,1.2384298031520302e-07,0.12767719511358305
962,Soft Trimodal,250,3,-2.0,5,0.0,9.05629860881163e-07,0.33892176515653855
963,Soft Trimodal,250,3,-2.0,10,0.0,0.00012509185762610286,4.06124271597639
964,Soft Trimodal,250,3,-1.0,1,0.0,9.099552222835428e-09,0.012659741737912055
965,Soft Trimodal,250,3,-1.0,2,0.0,8.318936011164624e-07,0.1214377646556234
966,Soft Trimodal,250,3,-1.0,5,0.0,9.008256711240392e-06,0.4041846483530223
967,Soft Trimodal,250,3,-1.0,10,0.0,0.0006901723681949079,3.513767548594967
968,Soft Trimodal,250,3,-0.5,1,0.0,8.719739241769275e-08,0.02375310506960993
969,Soft Trimodal,250,3,-0.5,2,0.0,2.1366452074289555e-06,0.11827867639934117
970,Soft Trimodal,250,3,-0.5,5,0.0,1.3058827789791394e-05,0.3016958944750352
971,Soft Trimodal,250,3,-0.5,10,0.0,0.0015820893459022045,3.2267727910341777
972,Soft Trimodal,250,3,0.0,1,0.0,4.488188278628513e-05,0.3409544891054621
973,Soft Trimodal,250,3,0.0,2,0.05,2.4090297301881947e-05,0.24620044000159813
974,Soft Trimodal,250,3,0.0,5,0.05,0.0002543872979003936,0.8314937592671919
975,Soft Trimodal,250,3,0.0,10,0.0,0.00501819746568799,3.6411467739026344
976,Soft Trimodal,250,3,0.5,1,0.0,4.688448825618252e-05,0.23833352437934244
977,Soft Trimodal,250,3,0.5,2,0.0,5.8112869737669826e-05,0.26810153529500547
978,Soft Trimodal,250,3,0.5,5,0.0,0.0010185075225308537,1.1188400956855922
979,Soft Trimodal,250,3,0.5,10,0.0,0.015183558687567711,4.373725923579328
980,Edgy trimodal,250,4,-2.0,1,0.0,2.746614741200304e-11,0.0018684947248650597
981,Edgy trimodal,250,4,-2.0,2,0.0,5.3497284824288727e-08,0.08149903650131153
982,Edgy trimodal,250,4,-2.0,5,0.0,1.0461245665283059e-06,0.35243920050459565
983,Edgy trimodal,250,4,-2.0,10,0.0,0.0003085777279920876,6.248469356027353
984,Edgy trimodal,250,4,-1.0,1,0.0,8.137842483213475e-11,0.001220161627084467
985,Edgy trimodal,250,4,-1.0,2,0.05,1.926214281411376e-06,0.18493890036890406
986,Edgy trimodal,250,4,-1.0,5,0.0,1.0339966820538393e-06,0.1340830072866146
987,Edgy trimodal,250,4,-1.0,10,0.0,0.002490549348294735,6.606043054665015
988,Edgy trimodal,250,4,-0.5,1,0.0,1.6517246459457624e-09,0.003302226046865936
989,Edgy trimodal,250,4,-0.5,2,0.0,1.154342328391067e-07,0.02653679011075579
990,Edgy trimodal,250,4,-0.5,5,0.0,4.079316568095237e-06,0.16185579804637504
991,Edgy trimodal,250,4,-0.5,10,0.0,0.00665261410176754,6.815612082139007
992,Edgy trimodal,250,4,0.0,1,0.0,3.679957316649052e-08,0.009789039808751824
993,Edgy trimodal,250,4,0.0,2,0.0,2.3437402774106886e-07,0.0246180157307981
994,Edgy trimodal,250,4,0.0,5,0.0,3.274852497270331e-05,0.2884475120013609
995,Edgy trimodal,250,4,0.0,10,0.0,0.014440638944506645,6.320088574718329
996,Edgy trimodal,250,4,0.5,1,0.0,4.6436949219241797e-07,0.02386363385430649
997,Edgy trimodal,250,4,0.5,2,0.0,1.609462378837634e-05,0.1425676276640697
998,Edgy trimodal,250,4,0.5,5,0.0,0.0006151953130029142,0.8618161296033551
999,Edgy trimodal,250,4,0.5,10,0.0,0.0379202663898468,6.714335566048651
1000,Vanilla,50,0,-2.0,1,0.0,1.4682605353755207e-07,0.13470713410353527
1001,Vanilla,50,0,-2.0,2,0.0,5.58733574962389e-07,0.26664115975005265
1002,Vanilla,50,0,-2.0,5,0.0,8.130346031975932e-06,1.0236161636602814
1003,Vanilla,50,0,-2.0,10,0.0,0.00022957861074246466,5.316009618803554
1004,Vanilla,50,0,-1.0,1,0.0,7.204390044535103e-07,0.10939524667536918
1005,Vanilla,50,0,-1.0,2,0.0,3.059763457713416e-06,0.23491765620125948
1006,Vanilla,50,0,-1.0,5,0.0,5.575140312430449e-05,1.0109581758015065
1007,Vanilla,50,0,-1.0,10,0.0,0.0015336780343204737,5.141193207757058
1008,Vanilla,50,0,-0.5,1,0.0,1.589831640558259e-06,0.10013116415267873
1009,Vanilla,50,0,-0.5,2,0.0,4.537311269814381e-06,0.16860139714558117
1010,Vanilla,50,0,-0.5,5,0.0,0.00015418809198308736,0.9907967138835759
1011,Vanilla,50,0,-0.5,10,0.0,0.0038596042431890965,5.014196459822382
1012,Vanilla,50,0,0.0,1,0.0,3.323538476251997e-05,0.29735597748704934
1013,Vanilla,50,0,0.0,2,0.0,3.2976491638692096e-05,0.30315121901076886
1014,Vanilla,50,0,0.0,5,0.0,0.00033073974191211164,0.9329246453583933
1015,Vanilla,50,0,0.0,10,0.0,0.008894396014511585,4.896996585819051
1016,Vanilla,50,0,0.5,1,0.0,0.0008289318648166955,1.0451797309800714
1017,Vanilla,50,0,0.5,2,0.0,0.0010783952893689275,1.1763458923915397
1018,Vanilla,50,0,0.5,5,0.0,0.0023476812057197094,1.6804339502367829
1019,Vanilla,50,0,0.5,10,0.0,0.02166816219687462,5.178378070547604
1020,Gaussian,50,1,-2.0,1,0.0,2.3948905436554924e-07,0.1753322111105254
1021,Gaussian,50,1,-2.0,2,0.0,8.255058787653979e-07,0.321003331728606
1022,Gaussian,50,1,-2.0,5,0.0,8.777919902058784e-06,1.0603056294302666
1023,Gaussian,50,1,-2.0,10,0.0,0.00014906376600265503,4.391773440216983
1024,Gaussian,50,1,-1.0,1,0.0,1.1734937288565561e-06,0.14102216768805204
1025,Gaussian,50,1,-1.0,2,0.0,5.18190336151747e-06,0.2964309081266162
1026,Gaussian,50,1,-1.0,5,0.0,6.923736509634182e-05,1.1118490007436765
1027,Gaussian,50,1,-1.0,10,0.0,0.0009698923677206039,4.13288957203064
1028,Gaussian,50,1,-0.5,1,0.0,3.156634647893952e-06,0.14821450524079977
1029,Gaussian,50,1,-0.5,2,0.0,1.1384216122678481e-05,0.26499765307358863
1030,Gaussian,50,1,-0.5,5,0.0,0.00019090017303824425,1.1098361064438766
1031,Gaussian,50,1,-0.5,10,0.0,0.003111125435680151,4.4857728487449195
1032,Gaussian,50,1,0.0,1,0.0,7.420107431244105e-05,0.43343281551544216
1033,Gaussian,50,1,0.0,2,0.0,6.464176112785935e-05,0.41492092470761627
1034,Gaussian,50,1,0.0,5,0.0,0.0004988005966879427,1.1323143751761928
1035,Gaussian,50,1,0.0,10,0.0,0.006905362941324711,4.36356603500739
1036,Gaussian,50,1,0.5,1,0.0,0.0015124676283448935,1.381868374177601
1037,Gaussian,50,1,0.5,2,0.0,0.0014598123962059617,1.3541039183334926
1038,Gaussian,50,1,0.5,5,0.0,0.002739683957770467,1.8502189815927712
1039,Gaussian,50,1,0.5,10,0.0,0.016038088127970695,4.3938851521571065
1040,Hard Bimodal,50,2,-2.0,1,0.0,1.7472888913516726e-08,0.0474314837642634
1041,Hard Bimodal,50,2,-2.0,2,0.0,3.712882516992977e-07,0.22702094261415584
1042,Hard Bimodal,50,2,-2.0,5,0.0,7.590724271722138e-05,3.138154229881001
1043,Hard Bimodal,50,2,-2.0,10,0.0,0.0039178007282316685,22.859553891131878
1044,Hard Bimodal,50,2,-1.0,1,0.0,7.363083653899594e-08,0.03613302997575214
1045,Hard Bimodal,50,2,-1.0,2,0.0,2.826753643603297e-06,0.22623582011778987
1046,Hard Bimodal,50,2,-1.0,5,0.0,0.0007042215438559651,3.4537221815084456
1047,Hard Bimodal,50,2,-1.0,10,0.0,0.030331900343298912,22.537086270597612
1048,Hard Bimodal,50,2,-0.5,1,0.05,1.6274223526124842e-05,0.3354233422217281
1049,Hard Bimodal,50,2,-0.5,2,0.0,0.00020073923224117607,1.1588193852494895
1050,Hard Bimodal,50,2,-0.5,5,0.0,0.0023477368522435427,3.8682620626707864
1051,Hard Bimodal,50,2,-0.5,10,0.0,0.07594052702188492,22.438715229756568
1052,Hard Bimodal,50,2,0.0,1,0.05,0.00017734665016178042,0.7015809802231764
1053,Hard Bimodal,50,2,0.0,2,0.0,8.349573181476444e-05,0.47463394227041855
1054,Hard Bimodal,50,2,0.0,5,0.0,0.004769603721797466,3.5177311670708633
1055,Hard Bimodal,50,2,0.0,10,0.2,0.17900697886943817,22.331089343548182
1056,Hard Bimodal,50,2,0.5,1,0.0,0.00024710141588002443,0.5567331872910104
1057,Hard Bimodal,50,2,0.5,2,0.0,0.0002908649039454758,0.5893183003535715
1058,Hard Bimodal,50,2,0.5,5,0.05,0.07148813456296921,9.1802808983738
1059,Hard Bimodal,50,2,0.5,10,0.0,0.44866424798965454,22.88744511829507
1060,Soft Trimodal,50,3,-2.0,1,0.0,9.221822239169342e-08,0.11117170873349397
1061,Soft Trimodal,50,3,-2.0,2,0.0,7.774665959914273e-07,0.3137078664802958
1062,Soft Trimodal,50,3,-2.0,5,0.0,4.654025178751908e-05,2.396951121647129
1063,Soft Trimodal,50,3,-2.0,10,0.0,0.0021609982941299677,16.86077778860509
1064,Soft Trimodal,50,3,-1.0,1,0.0,6.155693768050696e-07,0.10317234032817878
1065,Soft Trimodal,50,3,-1.0,2,0.0,5.547254204429919e-06,0.3179388369612182
1066,Soft Trimodal,50,3,-1.0,5,0.0,0.0002904965658672154,2.2490134725544544
1067,Soft Trimodal,50,3,-1.0,10,0.0,0.016726819798350334,17.800879398868105
1068,Soft Trimodal,50,3,-0.5,1,0.0,3.1547269827569835e-06,0.148901190056346
1069,Soft Trimodal,50,3,-0.5,2,0.0,1.257782605534885e-05,0.29743763662689016
1070,Soft Trimodal,50,3,-0.5,5,0.0,0.0007195594953373075,2.171757317517638
1071,Soft Trimodal,50,3,-0.5,10,0.0,0.04286724701523781,17.176920572145548
1072,Soft Trimodal,50,3,0.0,1,0.0,7.655139779672027e-05,0.4688552261501033
1073,Soft Trimodal,50,3,0.0,2,0.0,8.851726306602359e-05,0.4678338953501106
1074,Soft Trimodal,50,3,0.0,5,0.0,0.0018211781280115247,2.1763938164778627
1075,Soft Trimodal,50,3,0.0,10,0.0,0.10412987321615219,16.736991727602774
1076,Soft Trimodal,50,3,0.5,1,0.0,0.0017287008231505752,1.4575214941883767
1077,Soft Trimodal,50,3,0.5,2,0.0,0.0011665156343951821,1.1689444966580278
1078,Soft Trimodal,50,3,0.5,5,0.0,0.006447216030210257,2.7817804066523584
1079,Soft Trimodal,50,3,0.5,10,0.0,0.22983843088150024,17.133343300031047
1080,Edgy trimodal,50,4,-2.0,1,0.0,6.065691504630877e-09,0.02835090912314114
1081,Edgy trimodal,50,4,-2.0,2,0.0,8.36754736610601e-08,0.10135683914606591
1082,Edgy trimodal,50,4,-2.0,5,0.0,4.8044708819361404e-05,2.4587568036883676
1083,Edgy trimodal,50,4,-2.0,10,0.2,0.003962293267250061,22.4071482288141
1084,Edgy trimodal,50,4,-1.0,1,0.0,2.2179440506420178e-08,0.019597345512710293
1085,Edgy trimodal,50,4,-1.0,2,0.0,5.728088012801891e-07,0.10000669486761814
1086,Edgy trimodal,50,4,-1.0,5,0.0,0.0002497234963811934,2.1329242830711204
1087,Edgy trimodal,50,4,-1.0,10,0.2,0.029994556680321693,22.40482256610728
1088,Edgy trimodal,50,4,-0.5,1,0.0,6.277037982727052e-07,0.0638639914444971
1089,Edgy trimodal,50,4,-0.5,2,0.0,2.006908744078828e-06,0.11440037530551134
1090,Edgy trimodal,50,4,-0.5,5,0.0,0.0007181973196566105,2.1852444600592693
1091,Edgy trimodal,50,4,-0.5,10,0.0,0.07292447984218597,22.436715199976216
1092,Edgy trimodal,50,4,0.0,1,0.0,1.3544794455810916e-05,0.1909793647721253
1093,Edgy trimodal,50,4,0.0,2,0.0,2.1341509636840783e-05,0.23590103682380711
1094,Edgy trimodal,50,4,0.0,5,0.0,0.0018768656300380826,2.166262393306229
1095,Edgy trimodal,50,4,0.0,10,0.2,0.18671144545078278,22.312790641708247
1096,Edgy trimodal,50,4,0.5,1,0.0,0.00039162024040706456,0.6776454328500875
1097,Edgy trimodal,50,4,0.5,2,0.0,0.0003305606369394809,0.6261324398309301
1098,Edgy trimodal,50,4,0.5,5,0.0,0.005932960193604231,2.6419143688985782
1099,Edgy trimodal,50,4,0.5,10,0.2,0.40479522943496704,22.489869952676056
1100,Vanilla,100,0,-2.0,1,0.0,2.6924947604811678e-08,0.05818251702604756
1101,Vanilla,100,0,-2.0,2,0.0,1.571887366935698e-07,0.13894823904014617
1102,Vanilla,100,0,-2.0,5,0.0,3.25668975165172e-06,0.6488463250535226
1103,Vanilla,100,0,-2.0,10,0.0,6.136545562185347e-05,2.7276228015363375
1104,Vanilla,100,0,-1.0,1,0.0,1.2690183837094082e-07,0.04755474991509942
1105,Vanilla,100,0,-1.0,2,0.0,1.7279265875913552e-06,0.16930490603231965
1106,Vanilla,100,0,-1.0,5,0.0,2.2944683223613538e-05,0.6422290955597917
1107,Vanilla,100,0,-1.0,10,0.0,0.00037578842602670193,2.571052885237911
1108,Vanilla,100,0,-0.5,1,0.0,3.5983495649816177e-07,0.04836809652423477
1109,Vanilla,100,0,-0.5,2,0.0,2.6236641588184284e-06,0.13241486066622354
1110,Vanilla,100,0,-0.5,5,0.0,5.6312259403057396e-05,0.6083003863683826
1111,Vanilla,100,0,-0.5,10,0.0,0.0008362621883861721,2.405560679597906
1112,Vanilla,100,0,0.0,1,0.0,1.0927284165518358e-05,0.16868108693313957
1113,Vanilla,100,0,0.0,2,0.0,1.0763541467895266e-05,0.16780231236234536
1114,Vanilla,100,0,0.0,5,0.0,0.0001284205645788461,0.5773472064460663
1115,Vanilla,100,0,0.0,10,0.0,0.002572462195530534,2.5738985502143734
1116,Vanilla,100,0,0.5,1,0.0,0.0002597467973828316,0.5591191308651401
1117,Vanilla,100,0,0.5,2,0.0,0.00021506057237274945,0.5140424196907154
1118,Vanilla,100,0,0.5,5,0.0,0.0013022340135648847,1.2530452826583947
1119,Vanilla,100,0,0.5,10,0.0,0.007321131881326437,2.9614785537986554
1120,Gaussian,100,1,-2.0,1,0.0,1.0087939017466852e-07,0.11676269863697998
1121,Gaussian,100,1,-2.0,2,0.0,7.346968686761102e-07,0.307235347576122
1122,Gaussian,100,1,-2.0,5,0.0,7.678343536099419e-06,1.0259536795802957
1123,Gaussian,100,1,-2.0,10,0.0,5.886928556719795e-05,2.692955866540204
1124,Gaussian,100,1,-1.0,1,0.0,5.433762453321833e-07,0.09989771995397116
1125,Gaussian,100,1,-1.0,2,0.0,4.338621238275664e-06,0.27813095879332805
1126,Gaussian,100,1,-1.0,5,0.0,6.159589247545227e-05,1.038675279098849
1127,Gaussian,100,1,-1.0,10,0.0,0.0004088947898708284,2.692883356088921
1128,Gaussian,100,1,-0.5,1,0.0,1.503652583778603e-06,0.10187608651008911
1129,Gaussian,100,1,-0.5,2,0.0,9.790675903786905e-06,0.2573508551056246
1130,Gaussian,100,1,-0.5,5,0.0,0.00011481867113616318,0.88783459467721
1131,Gaussian,100,1,-0.5,10,0.0,0.001328147598542273,2.8721861960215427
1132,Gaussian,100,1,0.0,1,0.0,3.2615156669635326e-05,0.29154956402553855
1133,Gaussian,100,1,0.0,2,0.0,5.013070403947495e-05,0.3699628160775579
1134,Gaussian,100,1,0.0,5,0.0,0.0002952432550955564,0.9021102471040584
1135,Gaussian,100,1,0.0,10,0.0,0.0020070408936589956,2.3941611273073335
1136,Gaussian,100,1,0.5,1,0.0,0.0007249934715218842,0.9589914915982279
1137,Gaussian,100,1,0.5,2,0.0,0.0008598779677413404,1.0045477454011469
1138,Gaussian,100,1,0.5,5,0.0,0.001863938057795167,1.497214432937721
1139,Gaussian,100,1,0.5,10,0.0,0.007647891994565725,3.0024558188104438
1140,Hard Bimodal,100,2,-2.0,1,0.0,7.686311587207229e-10,0.009606622266147896
1141,Hard Bimodal,100,2,-2.0,2,0.0,1.3993508218845818e-07,0.13346783855933553
1142,Hard Bimodal,100,2,-2.0,5,0.0,7.780248779454269e-06,1.000091071750185
1143,Hard Bimodal,100,2,-2.0,10,0.0,0.0027676878962665796,18.872236643227236
1144,Hard Bimodal,100,2,-1.0,1,0.0,1.959067796875047e-09,0.006040562580606548
1145,Hard Bimodal,100,2,-1.0,2,0.0,7.14886567720896e-08,0.0355946619826068
1146,Hard Bimodal,100,2,-1.0,5,0.0,6.365842273226008e-05,1.0551183880012538
1147,Hard Bimodal,100,2,-1.0,10,0.0,0.020398994907736778,18.96519172891361
1148,Hard Bimodal,100,2,-0.5,1,0.0,1.675519989419172e-08,0.010593769395843547
1149,Hard Bimodal,100,2,-0.5,2,0.0,4.0719112348597264e-07,0.053790226846170026
1150,Hard Bimodal,100,2,-0.5,5,0.0,0.0001549702137708664,0.9902512287458748
1151,Hard Bimodal,100,2,-0.5,10,0.0,0.05424650013446808,19.00793773078352
1152,Hard Bimodal,100,2,0.0,1,0.0,5.08891844219761e-07,0.03715761399773305
1153,Hard Bimodal,100,2,0.0,2,0.0,9.705621778266504e-06,0.15911940737985242
1154,Hard Bimodal,100,2,0.0,5,0.0,0.0004936934565193951,1.1272943201681835
1155,Hard Bimodal,100,2,0.0,10,0.0,0.13620221614837646,19.02646360043484
1156,Hard Bimodal,100,2,0.5,1,0.0,1.3345465958991554e-05,0.12520664241186388
1157,Hard Bimodal,100,2,0.5,2,0.0,6.912154640303925e-05,0.29116285043481704
1158,Hard Bimodal,100,2,0.5,5,0.0,0.0024202559143304825,1.6803647827164714
1159,Hard Bimodal,100,2,0.5,10,0.0,0.3007045090198517,18.831155746735583
1160,Soft Trimodal,100,3,-2.0,1,0.0,4.460679647877441e-08,0.07340445345636645
1161,Soft Trimodal,100,3,-2.0,2,0.0,1.766585029372436e-07,0.15029114987943992
1162,Soft Trimodal,100,3,-2.0,5,0.0,6.129131634224905e-06,0.877376123036591
1163,Soft Trimodal,100,3,-2.0,10,0.0,0.0005824749241583049,8.754992123637859
1164,Soft Trimodal,100,3,-1.0,1,0.0,1.225726578013564e-07,0.048460009078628095
1165,Soft Trimodal,100,3,-1.0,2,0.0,1.2812021168429055e-06,0.15301548973380574
1166,Soft Trimodal,100,3,-1.0,5,0.0,3.122979251202196e-05,0.7448495606727327
1167,Soft Trimodal,100,3,-1.0,10,0.0,0.003529192414134741,8.268842968522618
1168,Soft Trimodal,100,3,-0.5,1,0.0,4.938434585710638e-07,0.05745906266305321
1169,Soft Trimodal,100,3,-0.5,2,0.0,2.2559186163562117e-06,0.12161622849549024
1170,Soft Trimodal,100,3,-0.5,5,0.0,6.690262671327218e-05,0.6869409412182957
1171,Soft Trimodal,100,3,-0.5,10,0.0,0.010853169485926628,8.625440503357096
1172,Soft Trimodal,100,3,0.0,1,0.0,2.2836436983197927e-05,0.24527650192395012
1173,Soft Trimodal,100,3,0.0,2,0.0,1.5253901437972672e-05,0.19566983912602248
1174,Soft Trimodal,100,3,0.0,5,0.0,0.00029627056210301816,0.8581665559112819
1175,Soft Trimodal,100,3,0.0,10,0.0,0.030940502882003784,9.0147440197274
1176,Soft Trimodal,100,3,0.5,1,0.0,0.0004869782424066216,0.7496495620268282
1177,Soft Trimodal,100,3,0.5,2,0.0,0.00037435934063978493,0.6634253418392795
1178,Soft Trimodal,100,3,0.5,5,0.0,0.0020997857209295034,1.5899952809245776
1179,Soft Trimodal,100,3,0.5,10,0.0,0.05764587223529816,8.670783996686083
1180,Edgy trimodal,100,4,-2.0,1,0.0,6.790965567660123e-10,0.009294032940446954
1181,Edgy trimodal,100,4,-2.0,2,0.0,1.914101410704916e-08,0.05000161758801394
1182,Edgy trimodal,100,4,-2.0,5,0.0,2.093428520311136e-06,0.5360768050937748
1183,Edgy trimodal,100,4,-2.0,10,0.0,0.0027594773564487696,18.992679992843215
1184,Edgy trimodal,100,4,-1.0,1,0.0,3.0123088468059223e-09,0.007437547453848634
1185,Edgy trimodal,100,4,-1.0,2,0.0,4.788424803336966e-07,0.09136770752216128
1186,Edgy trimodal,100,4,-1.0,5,0.0,1.9090834030066617e-05,0.5754398156586946
1187,Edgy trimodal,100,4,-1.0,10,0.0,0.022403940558433533,19.739616658393153
1188,Edgy trimodal,100,4,-0.5,1,0.0,1.9787691485362302e-08,0.011182343078811986
1189,Edgy trimodal,100,4,-0.5,2,0.0,6.802234224778658e-07,0.06868806224533008
1190,Edgy trimodal,100,4,-0.5,5,0.0,5.668205994879827e-05,0.590889943961403
1191,Edgy trimodal,100,4,-0.5,10,0.0,0.05581822246313095,19.2205212280858
1192,Edgy trimodal,100,4,0.0,1,0.0,2.916412995546125e-07,0.028720069101307852
1193,Edgy trimodal,100,4,0.0,2,0.0,3.3503417853353312e-06,0.0922224548310499
1194,Edgy trimodal,100,4,0.0,5,0.0,0.00020047667203471065,0.7233539821457925
1195,Edgy trimodal,100,4,0.0,10,0.0,0.16317220032215118,20.507281243118868
1196,Edgy trimodal,100,4,0.5,1,0.0,6.6735633481584955e-06,0.09045100753784736
1197,Edgy trimodal,100,4,0.5,2,0.0,4.23623168899212e-05,0.2211606591687881
1198,Edgy trimodal,100,4,0.5,5,0.0,0.002110109431669116,1.6469516656681948
1199,Edgy trimodal,100,4,0.5,10,0.0,0.2939687967300415,19.289984061875785
1200,Vanilla,150,0,-2.0,1,0.0,1.67560241237652e-08,0.04605018104299925
1201,Vanilla,150,0,-2.0,2,0.0,5.722468543467585e-08,0.08631540513294272
1202,Vanilla,150,0,-2.0,5,0.0,1.7828264162744745e-06,0.4747323398871023
1203,Vanilla,150,0,-2.0,10,0.0,2.0823077647946775e-05,1.6450314882273596
1204,Vanilla,150,0,-1.0,1,0.0,9.522010913087797e-08,0.041179709105394605
1205,Vanilla,150,0,-1.0,2,0.0,3.449036967140273e-07,0.07749467126731117
1206,Vanilla,150,0,-1.0,5,0.0,1.002660246740561e-05,0.4150913699230541
1207,Vanilla,150,0,-1.0,10,0.0,0.0001664055889705196,1.6736017027291923
1208,Vanilla,150,0,-0.5,1,0.0,2.2075393246723252e-07,0.03922456856799414
1209,Vanilla,150,0,-0.5,2,0.0,3.376648919584113e-06,0.1487446606002325
1210,Vanilla,150,0,-0.5,5,0.0,2.66250081040198e-05,0.40759573470117005
1211,Vanilla,150,0,-0.5,10,0.0,0.00040645289118401706,1.6283012748667822
1212,Vanilla,150,0,0.0,1,0.0,3.3790017823775997e-06,0.09628465170362281
1213,Vanilla,150,0,0.0,2,0.0,1.2218490155646577e-05,0.18461403505478907
1214,Vanilla,150,0,0.0,5,0.0,8.139469719026238e-05,0.47462231025807705
1215,Vanilla,150,0,0.0,10,0.0,0.0011151297949254513,1.7802777899742803
1216,Vanilla,150,0,0.5,1,0.0,9.319253877038136e-05,0.3288254754196949
1217,Vanilla,150,0,0.5,2,0.0,9.948823571903631e-05,0.34839012610834363
1218,Vanilla,150,0,0.5,5,0.0,0.000915624899789691,1.067015812525181
1219,Vanilla,150,0,0.5,10,0.0,0.0036856315564364195,2.1265623295858904
1220,Gaussian,150,1,-2.0,1,0.0,2.4998412229138012e-08,0.05552528465416805
1221,Gaussian,150,1,-2.0,2,0.0,1.0711222842019197e-07,0.11466559569265639
1222,Gaussian,150,1,-2.0,5,0.0,1.8155901670979802e-06,0.464397264077796
1223,Gaussian,150,1,-2.0,10,0.0,3.15383767883759e-05,2.063571998133211
1224,Gaussian,150,1,-1.0,1,0.0,7.437628113393657e-08,0.036034997756216616
1225,Gaussian,150,1,-1.0,2,0.0,5.008097900827124e-07,0.09119322316836724
1226,Gaussian,150,1,-1.0,5,0.0,1.0758417374745477e-05,0.4528694089691283
1227,Gaussian,150,1,-1.0,10,0.0,0.0002880516112782061,2.2375130125551808
1228,Gaussian,150,1,-0.5,1,0.0,2.386468338499981e-07,0.03918273125251524
1229,Gaussian,150,1,-0.5,2,0.0,1.7938981500265072e-06,0.10974658278237338
1230,Gaussian,150,1,-0.5,5,0.0,2.4122677132254466e-05,0.4057379025884637
1231,Gaussian,150,1,-0.5,10,0.0,0.0005500373663380742,1.9618162944428512
1232,Gaussian,150,1,0.0,1,0.0,2.5727911179274088e-06,0.0824260210061133
1233,Gaussian,150,1,0.0,2,0.0,1.1626430932665244e-05,0.1773229280087221
1234,Gaussian,150,1,0.0,5,0.0,7.127501885406673e-05,0.43753119766172915
1235,Gaussian,150,1,0.0,10,0.0,0.001450014067813754,2.015971900600306
1236,Gaussian,150,1,0.5,1,0.0,4.796736902790144e-05,0.2369965408928854
1237,Gaussian,150,1,0.5,2,0.0,8.923493442125618e-05,0.3436310085341644
1238,Gaussian,150,1,0.5,5,0.0,0.0007719970308244228,0.9984234661136838
1239,Gaussian,150,1,0.5,10,0.0,0.006310314871370792,2.729186011869479
1240,Hard Bimodal,150,2,-2.0,1,0.0,9.779253795638709e-11,0.003544882993429061
1241,Hard Bimodal,150,2,-2.0,2,0.0,4.2527791066504506e-08,0.07192371003244187
1242,Hard Bimodal,150,2,-2.0,5,0.0,3.737713313967106e-06,0.6879075966192225
1243,Hard Bimodal,150,2,-2.0,10,0.0,0.0019465964287519455,15.284330155129979
1244,Hard Bimodal,150,2,-1.0,1,0.0,7.131514823122131e-10,0.0036447889044809003
1245,Hard Bimodal,150,2,-1.0,2,0.0,1.8707590925259865e-06,0.18365310155997583
1246,Hard Bimodal,150,2,-1.0,5,0.0,2.639379454194568e-05,0.6723725893793332
1247,Hard Bimodal,150,2,-1.0,10,0.0,0.014774367213249207,16.21493455994205
1248,Hard Bimodal,150,2,-0.5,1,0.0,8.861805511628518e-09,0.007589318159655693
