,Name,TYPE,MSE,MC,Lambda max,delta_phI,KL,Rho,A-Norm,B-Norm
128,4) - Gauss 2 - 250 UNIT - Spectral Radius: 0.95 ,2,1.7319088385647774e-08,13.018499374389648,-0.69167554,0.19689681572840126,0.09436153620481491,0.5615934133529663,17.836828231811523,2.997835159301758
129,4) - Bimodal - 250 UNIT - Spectral Radius: 0.95 ,3,5.5340411364568354e-08,10.11396598815918,-2.687514,0.8348473072016392,0.09757708013057709,0.9486743211746216,30.250732421875,15.379388809204102
130,4) - Trim 1 - 250 UNIT - Spectral Radius: 0.95 ,4,1.773976698871138e-08,11.773789405822754,-0.36923188,0.051972206049186245,0.07863585650920868,0.9407669305801392,27.55298614501953,12.347193717956543
131,4) - Trim 2 - 250 UNIT - Spectral Radius: 0.95 ,5,2.121056041914926e-08,11.7904052734375,-0.22225463,0.2632729405785763,0.0598139725625515,0.9498288631439209,26.921918869018555,12.100536346435547
132,4) - Trim 3 - 250 UNIT - Spectral Radius: 0.95 ,6,6.239379679584545e-09,11.703354835510254,-0.30906743,0.04663200566991353,0.05754489451646805,0.9481654167175293,28.27031135559082,14.097189903259277
133,5) - Vanilla - 250 UNIT - Spectral Radius: 0.95 ,0,3.9862752601038665e-05,24.252830505371094,-0.08750717,0.04626530134993443,,0.9500041007995605,1.0,0.0
134,5) - Gauss 1 - 250 UNIT - Spectral Radius: 0.95 ,1,4.7140900960584986e-07,11.888067245483398,-0.16348247,0.05231340185987304,0.24332620203495026,0.9435222148895264,29.42633819580078,7.773259162902832
135,5) - Gauss 2 - 250 UNIT - Spectral Radius: 0.95 ,2,1.8542863244874752e-08,13.308076858520508,-0.6646863,0.043802163114636555,0.09076651930809021,0.5645623207092285,17.784297943115234,2.908198595046997
136,5) - Bimodal - 250 UNIT - Spectral Radius: 0.95 ,3,1.2338090016328351e-07,10.136905670166016,-0.8073055,0.06110005249124697,0.11069804430007935,0.9479466080665588,30.509841918945312,15.359600067138672
137,5) - Trim 1 - 250 UNIT - Spectral Radius: 0.95 ,4,1.3725195202596296e-08,11.828218460083008,-0.1860269,0.09491622381983758,0.08267238736152649,0.9469559788703918,27.031688690185547,11.262474060058594
138,5) - Trim 2 - 250 UNIT - Spectral Radius: 0.95 ,5,1.82045347685289e-08,11.945765495300293,-0.19614643,0.07732521364662473,0.0577092319726944,0.9387760758399963,28.60637664794922,13.302821159362793
139,5) - Trim 3 - 250 UNIT - Spectral Radius: 0.95 ,6,4.771179007434512e-09,10.775601387023926,-0.44223332,0.05078290642214847,0.06557659059762955,0.9434483051300049,29.358745574951172,15.2138032913208
