,Name,TYPE,MSE,MC,Lambda max,delta_phI,KL,Rho,A-Norm,B-Norm
93,4) - Gauss 2 - 200 UNIT - Spectral Radius: 0.95 ,2,9.385583439325274e-07,11.516844749450684,-0.6394507,0.045417731677432016,0.09883753955364227,0.5577220916748047,16.00542640686035,2.7314186096191406
94,4) - Bimodal - 200 UNIT - Spectral Radius: 0.95 ,3,1.737333877827041e-05,9.829097747802734,-2.4590592,0.06692310960024998,0.11253562569618225,0.9477542042732239,26.757022857666016,13.20216178894043
95,4) - Trim 1 - 200 UNIT - Spectral Radius: 0.95 ,4,2.8703175303235184e-06,10.55527400970459,-0.23331939,0.07651692990778805,0.08945091813802719,0.9298992156982422,25.957626342773438,11.694999694824219
96,4) - Trim 2 - 200 UNIT - Spectral Radius: 0.95 ,5,1.1115788538518245e-06,11.750616073608398,-0.08057251,0.058262966855692745,0.05300246551632881,0.946511447429657,22.78077507019043,10.030755996704102
97,4) - Trim 3 - 200 UNIT - Spectral Radius: 0.95 ,6,2.3141028577811085e-06,9.717757225036621,-0.46305963,0.10916762523098864,0.05891783535480499,0.94459068775177,29.095155715942383,14.635231971740723
98,5) - Vanilla - 200 UNIT - Spectral Radius: 0.95 ,0,0.00018606548837851733,23.39411163330078,-0.10553563,0.06193222822499424,,0.9500020146369934,1.0,0.0
99,5) - Gauss 1 - 200 UNIT - Spectral Radius: 0.95 ,1,9.994301763072144e-06,10.688605308532715,-1.2080541,0.0898948991955627,0.2543720602989197,0.9487065672874451,25.894193649291992,6.945603370666504
100,5) - Gauss 2 - 200 UNIT - Spectral Radius: 0.95 ,2,1.0762482816062402e-06,12.314437866210938,-0.6460565,0.10985096250506383,0.08101906627416611,0.5649341344833374,15.748542785644531,2.2915642261505127
101,5) - Bimodal - 200 UNIT - Spectral Radius: 0.95 ,3,3.260084486100823e-05,8.89702033996582,-0.6003912,0.10379899734712382,0.11756950616836548,0.9430579543113708,27.97066879272461,14.026390075683594
102,5) - Trim 1 - 200 UNIT - Spectral Radius: 0.95 ,4,1.969784079847159e-06,10.537511825561523,-0.39182845,0.056018257131793064,0.08794256299734116,0.9486509561538696,28.342815399169922,12.195361137390137
103,5) - Trim 2 - 200 UNIT - Spectral Radius: 0.95 ,5,2.2316705781122437e-06,11.241512298583984,-0.11979515,0.04988203198185853,0.05882954224944115,0.9456782937049866,25.470224380493164,11.580412864685059
